Compound,Elements,Element_numbers,H_f,E_total,#_atoms
InHO2,"['In', 'H', 'O']","[2, 2, 4]",-1.6095908088000002,-110.99720447,8
InHSeO4,"['In', 'H', 'Se', 'O']","[4, 4, 4, 16]",-1.3138081975,-362.53761029,28
InI,"['In', 'I']","[2, 2]",-0.52226697,-142.02527288,4
InI2,"['In', 'I']","[8, 16]",-0.5787810658,-867.02118558,24
InI3,"['In', 'I']","[4, 12]",-0.5659349613,-582.31298938,16
InI3O9,"['In', 'I', 'O']","[2, 6, 18]",-0.6915658058,-415.41402695,26
InN,"['In', 'N']","[2, 2]",-0.10458286,-85.57547844,4
InOF,"['In', 'O', 'F']","[4, 4, 4]",-2.299337335,-199.33200442,12
InP,"['In', 'P']","[1, 1]",-0.327461665,-44.35806547,2
InP3,"['In', 'P']","[2, 6]",-0.1072019812,-129.89686869,8
InP3O9,"['In', 'P', 'O']","[2, 6, 18]",-2.3328112735,-300.49664695,26
InPH2O5,"['In', 'P', 'H', 'O']","[2, 2, 4, 10]",-1.9145067194,-197.24035023,18
InPO4,"['In', 'P', 'O']","[4, 4, 16]",-2.3052565108,-328.63143682,24
InPS4,"['In', 'P', 'S']","[1, 1, 4]",-0.48921739470000003,-85.11202776,6
InS,"['In', 'S']","[4, 4]",-0.6730943923,-177.03793639,8
InSe,"['In', 'Se']","[4, 4]",-0.6445043263,-218.59930337,8
InSeI,"['In', 'Se', 'I']","[16, 16, 16]",-0.6371813417000001,-1471.12901944,48
InTeBr,"['In', 'Te', 'Br']","[4, 4, 4]",-0.7875688108000001,-367.48971973,12
InTeCl,"['In', 'Te', 'Cl']","[8, 8, 8]",-0.8755035342,-646.82753682,24
InTeI,"['In', 'Te', 'I']","[4, 4, 4]",-0.5632195467000001,-434.88464456,12
Ir,['Ir'],[2],0.0,-142.42021356,2
Ir2S3,"['Ir', 'S']","[4, 6]",-0.48740101620000004,-347.42478204,10
Ir3Se8,"['Ir', 'Se']","[3, 8]",-0.3482830464,-377.98875103,11
IrBr3,"['Ir', 'Br']","[2, 6]",-0.5097044212,-261.40637637,8
IrCl2,"['Ir', 'Cl']","[2, 4]",-0.0473298917,-174.17870535,6
IrCl3,"['Ir', 'Cl']","[2, 6]",-0.0575944575,-190.09274466,8
IrF3,"['Ir', 'F']","[2, 6]",-1.458712505,-174.99566764,8
IrF4,"['Ir', 'F']","[2, 8]",-1.492504587,-185.21960267,10
IrF6,"['Ir', 'F']","[4, 24]",-1.4788924125,-409.87245795,28
IrO2,"['Ir', 'O']","[2, 4]",-0.9603630717,-172.80555643,6
IrS2,"['Ir', 'S']","[8, 16]",-0.5135181997,-735.8995618,24
IrS3Cl11,"['Ir', 'S', 'Cl']","[4, 12, 44]",-0.42922480160000004,-772.23441785,60
IrSe2,"['Ir', 'Se']","[8, 16]",-0.4115803421,-900.61340325,24
La,['La'],[4],0.0,-172.53077655,4
La10S19,"['La', 'S']","[20, 38]",-2.2196531765,-1356.89290613,58
La10Se19,"['La', 'Se']","[20, 38]",-2.0689686181,-1745.15903307,58
La2Br5,"['La', 'Br']","[4, 10]",-2.3470442471,-396.90365446,14
La2C2N4O,"['La', 'C', 'N', 'O']","[4, 4, 8, 2]",-1.5317728,-327.0546914,18
La2C3,"['La', 'C']","[8, 12]",-0.28990997500000004,-471.9728115,20
La2H5,"['La', 'H']","[4, 10]",-0.7295982379,-217.28267533,14
La2I5,"['La', 'I']","[4, 10]",-1.7008212249999999,-563.07432215,14
La2NCl3,"['La', 'N', 'Cl']","[4, 2, 6]",-2.5905017583000003,-269.3959571,12
La2O3,"['La', 'O']","[16, 24]",-3.8036812993,-990.00951997,40
La2PBr2,"['La', 'P', 'Br']","[2, 1, 2]",-2.147115476,-145.71206652,5
La2PC,"['La', 'P', 'C']","[16, 8, 8]",-1.0277097638,-887.01785756,32
La2PI2,"['La', 'P', 'I']","[2, 1, 2]",-1.806034252,-179.0502184,5
La2S3,"['La', 'S']","[8, 12]",-2.5213257122,-510.908858,20
La2SO6,"['La', 'S', 'O']","[4, 2, 12]",-3.0737069186,-320.96384916,18
La2Te4O11,"['La', 'Te', 'O']","[4, 8, 22]",-2.1142774241,-676.35091142,34
La2TeI2,"['La', 'Te', 'I']","[2, 1, 2]",-1.727478386,-205.31259693,5
La2TeO2,"['La', 'Te', 'O']","[2, 1, 2]",-3.397848802,-152.62963301,5
La2TeO6,"['La', 'Te', 'O']","[8, 4, 24]",-2.8644737769,-744.17532397,36
La3PI3,"['La', 'P', 'I']","[12, 4, 12]",-1.6815705575000002,-1046.38777417,28
La3S3N,"['La', 'S', 'N']","[12, 12, 4]",-2.3730285934,-736.59263837,28
La3Se4,"['La', 'Se']","[6, 8]",-2.2740827743,-451.16069636,14
La3Te4,"['La', 'Te']","[6, 8]",-1.8834966207,-581.67235269,14
La3Te4Br,"['La', 'Te', 'Br']","[12, 16, 4]",-2.0060671137,-1251.40664164,32
La4H9,"['La', 'H']","[4, 9]",-0.7420309454,-213.26095229,13
La4S3N2,"['La', 'S', 'N']","[8, 6, 4]",-2.2522818034,-480.44773834,18
La4Te3N2,"['La', 'Te', 'N']","[16, 12, 8]",-1.9700664492,-1280.07578017,36
LaBr3,"['La', 'Br']","[2, 6]",-2.4366670737,-220.66727759,8
LaBrO,"['La', 'Br', 'O']","[2, 2, 2]",-3.427056365,-157.44217419,6
LaC2,"['La', 'C']","[1, 2]",-0.3162681833,-64.26700655,3
LaCl3,"['La', 'Cl']","[2, 6]",-2.8035566212000003,-155.90564197,8
LaClO,"['La', 'Cl', 'O']","[2, 2, 2]",-3.5887201533,-135.84657292,6
LaF3,"['La', 'F']","[6, 18]",-4.5334725275,-430.31684346,24
LaH2,"['La', 'H']","[1, 2]",-0.7513161667,-52.2941485,3
LaH3,"['La', 'H']","[1, 3]",-0.691864275,-56.2614071,4
LaH3O3,"['La', 'H', 'O']","[2, 6, 6]",-2.1390348164,-173.86915443,14
LaHBr2,"['La', 'H', 'Br']","[2, 2, 4]",-1.9296542275,-185.21582782,8
LaHO,"['La', 'H', 'O']","[8, 8, 8]",-2.4821151404,-481.50871937,24
LaI,"['La', 'I']","[2, 2]",-1.227108135,-164.52023754,4
LaI2,"['La', 'I']","[1, 2]",-1.5964335567,-121.26840567,3
LaI3,"['La', 'I']","[2, 6]",-1.7412474525000001,-320.23459462,8
LaN,"['La', 'N']","[2, 2]",-1.5986881325,-111.22749953,4
LaN3O6,"['La', 'N', 'O']","[1, 3, 6]",-1.076041405,-118.67890155,10
LaOF,"['La', 'O', 'F']","[2, 2, 2]",-4.2395558133,-130.98291308,6
LaP,"['La', 'P']","[1, 1]",-1.79662422,-57.13419058,2
LaP2,"['La', 'P']","[8, 16]",-1.2408863404,-541.37474641,24
LaP3O9,"['La', 'P', 'O']","[2, 6, 18]",-2.8200736581,-332.84106895,26
LaP5,"['La', 'P']","[4, 20]",-0.6697473108,-396.76957826,24
LaP7,"['La', 'P']","[4, 28]",-0.5128190328000001,-480.37178897,32
LaPO4,"['La', 'P', 'O']","[4, 4, 16]",-3.3964613671,-394.17155337,24
LaPS4,"['La', 'P', 'S']","[8, 8, 32]",-1.3378374801000001,-800.33238618,48
LaS,"['La', 'S']","[1, 1]",-2.4289469085,-57.60898913,2
LaS2,"['La', 'S']","[8, 16]",-2.1561411563,-550.70331276,24
LaSe,"['La', 'Se']","[1, 1]",-2.22276476,-67.64414671,2
LaSe2,"['La', 'Se']","[4, 8]",-2.005979635,-357.12989314,12
LaSeF,"['La', 'Se', 'F']","[2, 2, 2]",-3.34575803,-153.44037176,6
LaSF,"['La', 'S', 'F']","[2, 2, 2]",-3.4703269773,-133.29274169,6
LaSO,"['La', 'S', 'O']","[4, 4, 4]",-2.9770527607,-271.35219238,12
LaTe,"['La', 'Te']","[1, 1]",-1.84692055,-83.8899411,2
LaTe2,"['La', 'Te']","[8, 16]",-1.6987859807999999,-978.84686354,24
LaTeH,"['La', 'Te', 'H']","[1, 1, 1]",-1.5105911600000002,-88.18162348,3
Lu,['Lu'],[2],0.0,-110.70463531,2
Lu2C3N6,"['Lu', 'C', 'N']","[4, 6, 12]",-0.9620534468,-414.53496383,22
Lu2O3,"['Lu', 'O']","[16, 24]",-4.0823085462,-1196.66820985,40
Lu2S3,"['Lu', 'S']","[8, 12]",-2.3336032132,-604.91120802,20
Lu2Se3,"['Lu', 'Se']","[8, 12]",-2.070505176,-725.0195098,20
Lu2Te5O13,"['Lu', 'Te', 'O']","[4, 10, 26]",-1.9974841122,-831.99322149,40
Lu3O2F5,"['Lu', 'O', 'F']","[12, 8, 20]",-4.4078643875,-959.4744235,40
Lu4C7,"['Lu', 'C']","[8, 14]",-0.4540846545,-594.1067764,22
Lu8Te,"['Lu', 'Te']","[8, 1]",-0.3225073211,-482.78436589,9
LuBr3,"['Lu', 'Br']","[2, 6]",-2.015242355,-241.73507984,8
LuBrO,"['Lu', 'Br', 'O']","[2, 2, 2]",-3.33849078,-181.34998068,6
LuCl3,"['Lu', 'Cl']","[2, 6]",-0.6044890263,-162.75230121,8
LuCl3O12,"['Lu', 'Cl', 'O']","[2, 6, 24]",-0.6031529191,-324.95635041,32
LuF3,"['Lu', 'F']","[1, 3]",-4.1131265525,-82.25769001,4
LuH2,"['Lu', 'H']","[1, 2]",-0.77083396,-64.57230188,3
LuHCl,"['Lu', 'H', 'Cl']","[2, 2, 2]",-1.296454535,-141.12809021,6
LuI3,"['Lu', 'I']","[2, 6]",-1.4037173562,-341.97355385,8
LuI3O9,"['Lu', 'I', 'O']","[4, 12, 36]",-1.175119664,-944.20245453,52
LuN,"['Lu', 'N']","[1, 1]",-2.190591355,-69.01715621,2
LuP,"['Lu', 'P']","[1, 1]",-1.7573199700000002,-69.27518208,2
LuP3O9,"['Lu', 'P', 'O']","[2, 6, 18]",-2.7867954154,-356.41503464,26
LuP5,"['Lu', 'P']","[2, 10]",-0.5800200767,-221.74726232,12
LuPO4,"['Lu', 'P', 'O']","[2, 2, 8]",-3.4028409183,-221.6015313,12
LuPS4,"['Lu', 'P', 'S']","[4, 4, 16]",-1.173668983,-445.10454916,24
LuS,"['Lu', 'S']","[1, 1]",-2.0764623385,-69.12361999,2
LuSBr,"['Lu', 'S', 'Br']","[2, 2, 2]",-2.303439624,-182.06487537,6
LuSe,"['Lu', 'Se']","[1, 1]",-1.73955394,-78.89732507,2
LuSF,"['Lu', 'S', 'F']","[2, 2, 2]",-3.263654719,-156.49190814,6
LuTe,"['Lu', 'Te']","[1, 1]",-1.323815845,-95.06333169,2
LuTe2,"['Lu', 'Te']","[2, 4]",-1.2374386867,-266.38283212,6
Mg,['Mg'],[2],0.0,-9.96398993,2
Mg3N2,"['Mg', 'N']","[24, 16]",-0.9751793782,-307.11395113,40
Mg3NF3,"['Mg', 'N', 'F']","[3, 1, 3]",-2.8419298771,-54.57606644,7
MgBr2,"['Mg', 'Br']","[1, 2]",-1.8341161233,-48.78719537,3
MgCl2,"['Mg', 'Cl']","[1, 2]",-2.1713982467,-27.23345774,3
MgCl2O8,"['Mg', 'Cl', 'O']","[2, 4, 16]",-0.5829690200000001,-152.75655644,22
MgCN2,"['Mg', 'C', 'N']","[1, 1, 2]",-0.799829695,-36.84141678,4
MgCO3,"['Mg', 'C', 'O']","[2, 2, 6]",-2.273404978,-89.81831878,10
MgF2,"['Mg', 'F']","[2, 4]",-3.84414471,-46.96604666,6
MgH12I8O6,"['Mg', 'H', 'I', 'O']","[1, 12, 8, 6]",-0.9211011448,-401.61711791,27
MgH12N2O12,"['Mg', 'H', 'N', 'O']","[2, 24, 4, 24]",-1.0509731828,-334.48031387,54
MgH2,"['Mg', 'H']","[2, 4]",-0.2782672183,-25.44860331,6
MgH2Cl2O,"['Mg', 'H', 'Cl', 'O']","[4, 8, 8, 4]",-1.6722908879,-175.26521131,24
MgH2O2,"['Mg', 'H', 'O']","[1, 2, 2]",-1.921761134,-33.80989467,5
MgH2SO5,"['Mg', 'H', 'S', 'O']","[2, 4, 2, 10]",-1.8781311847,-138.38009695,18
MgH4Cl2O2,"['Mg', 'H', 'Cl', 'O']","[1, 4, 2, 2]",-1.4951061544,-60.30180739,9
MgH4N2,"['Mg', 'H', 'N']","[16, 64, 32]",-0.6168298923000001,-666.91449994,112
MgH4N2O8,"['Mg', 'H', 'N', 'O']","[2, 8, 4, 16]",-1.0161594113,-203.70618834,30
MgH6S4O16,"['Mg', 'H', 'S', 'O']","[2, 12, 8, 32]",-1.4937095312,-406.00190119,54
MgH8Cl2O12,"['Mg', 'H', 'Cl', 'O']","[1, 8, 2, 12]",-0.86715542,-142.16337166,23
MgH8Cl2O4,"['Mg', 'H', 'Cl', 'O']","[4, 32, 8, 16]",-1.3451911162,-372.60123097,60
MgHN,"['Mg', 'H', 'N']","[12, 12, 12]",-0.77948787,-240.69464532,36
MgI2,"['Mg', 'I']","[1, 2]",-1.1987087033,-81.92453111,3
MgI2O6,"['Mg', 'I', 'O']","[4, 8, 24]",-1.0969484253,-500.54283131,36
MgO,"['Mg', 'O']","[1, 1]",-3.0606917,-17.2591779,2
MgO2,"['Mg', 'O']","[4, 8]",-1.9753749908,-92.87885589,12
MgS,"['Mg', 'S']","[1, 1]",-1.6843384934999999,-17.9690723,2
MgS2,"['Mg', 'S']","[4, 8]",-1.1274389522,-110.40442993,12
MgSO4,"['Mg', 'S', 'O']","[4, 4, 16]",-2.2190232732,-210.15085181,24
Mn,['Mn'],[58],0.0,-1049.02923143,58
Mn15Br6O20,"['Mn', 'Br', 'O']","[15, 6, 20]",-2.0969531739,-595.30001113,41
Mn23C6,"['Mn', 'C']","[23, 6]",-0.2600881879,-484.09316345,29
Mn2H2SO6,"['Mn', 'H', 'S', 'O']","[4, 4, 2, 12]",-1.7199384442999999,-217.1067704,22
Mn2N,"['Mn', 'N']","[8, 4]",-0.5850479767,-188.84886972,12
Mn2O3,"['Mn', 'O']","[16, 24]",-2.2758434967,-528.16000787,40
Mn2S3,"['Mn', 'S']","[4, 6]",-0.8449281242000001,-138.50645312,10
Mn3O4,"['Mn', 'O']","[6, 8]",-2.2544322936,-189.32860811,14
Mn8Cl3O10,"['Mn', 'Cl', 'O']","[16, 6, 20]",-2.094651451,-547.69023994,42
MnBr2,"['Mn', 'Br']","[1, 2]",-1.4357178967,-60.69670069,3
MnCl2,"['Mn', 'Cl']","[1, 2]",-1.7000962733,-38.92425182,3
MnCO3,"['Mn', 'C', 'O']","[2, 2, 6]",-1.8470657240000001,-111.76432624,10
MnF2,"['Mn', 'F']","[2, 4]",-2.966068325,-67.90698835,6
MnF3,"['Mn', 'F']","[6, 18]",-2.8879326383,-240.54788612,24
MnF4,"['Mn', 'F']","[8, 32]",-2.6275355234999997,-361.29244814,40
MnH,"['Mn', 'H']","[1, 1]",-0.068956405,-21.67836281,2
MnH2O2,"['Mn', 'H', 'O']","[1, 2, 2]",-1.484382578,-44.72770189,5
MnH2S2O8,"['Mn', 'H', 'S', 'O']","[2, 4, 4, 16]",-1.5514407614999999,-227.29215305,26
MnH2SO5,"['Mn', 'H', 'S', 'O']","[2, 4, 2, 10]",-1.6216115263000002,-159.9721431,18
MnH4Br2O2,"['Mn', 'H', 'Br', 'O']","[1, 4, 2, 2]",-1.2078542867,-93.38682458,9
MnH4Cl2O2,"['Mn', 'H', 'Cl', 'O']","[1, 4, 2, 2]",-1.2993393766999999,-71.64460639,9
MnH6O3F3,"['Mn', 'H', 'O', 'F']","[4, 24, 12, 12]",-1.6581970582999999,-357.14411623,52
MnH6S4O16,"['Mn', 'H', 'S', 'O']","[2, 12, 8, 32]",-1.4072796157,-427.54408575,54
MnI2,"['Mn', 'I']","[1, 2]",-0.8831611133,-94.08258834,3
MnI2O6,"['Mn', 'I', 'O']","[4, 8, 24]",-0.8776192425,-545.06578073,36
MnN,"['Mn', 'N']","[1, 1]",-0.45533516500000004,-28.28104383,2
MnN2F14,"['Mn', 'N', 'F']","[1, 2, 14]",-1.0355111806,-103.03786147,17
MnN2O6,"['Mn', 'N', 'O']","[4, 8, 24]",-0.6103734994000001,-316.32870198,36
MnO,"['Mn', 'O']","[1, 1]",-2.01629889,-28.27509228,2
MnO2,"['Mn', 'O']","[4, 8]",-2.2160122558,-148.18530307,12
MnS,"['Mn', 'S']","[2, 2]",-1.172306916,-60.09941829,4
MnSO4,"['Mn', 'S', 'O']","[2, 2, 8]",-1.8647892895,-127.0340181,12
Mo,['Mo'],[2],0.0,-69.73872268,2
Mo3P,"['Mo', 'P']","[12, 4]",-0.3164789994,-465.12943255,16
MoH8N2O4,"['Mo', 'H', 'N', 'O']","[2, 16, 4, 8]",-1.0462106767,-242.7661703,30
MoN,"['Mo', 'N']","[8, 8]",-0.4996925444,-361.21966871,16
MoO2,"['Mo', 'O']","[4, 8]",-2.1534254225,-214.56506107,12
MoO3,"['Mo', 'O']","[8, 24]",-2.1223388066,-494.60910981,32
MoP,"['Mo', 'P']","[1, 1]",-0.6473194,-46.57228094,2
MoP2,"['Mo', 'P']","[2, 4]",-0.5193350883,-114.48777909,6
MoP2O7,"['Mo', 'P', 'O']","[4, 8, 28]",-2.2894119875,-486.68226262,40
MoP4,"['Mo', 'P']","[2, 8]",-0.359527243,-156.60000955,10
MoPH3O7,"['Mo', 'P', 'H', 'O']","[2, 2, 6, 14]",-1.8243796192000001,-241.24401814,24
MoPO5,"['Mo', 'P', 'O']","[2, 2, 10]",-2.2813289743,-184.05183492,14
MoS2,"['Mo', 'S']","[2, 4]",-0.9445009313,-113.87938684,6
MoSe2,"['Mo', 'Se']","[2, 4]",-0.699806495,-154.20130773,6
N,['N'],[8],0.0,-74.354952,8
NClO,"['N', 'Cl', 'O']","[4, 4, 4]",0.0240031508,-92.94436019,12
Nd,['Nd'],[2],0.0,-87.1340211,2
Nd10S19,"['Nd', 'S']","[20, 38]",-2.1005977291,-1358.67369018,58
Nd2C3,"['Nd', 'C']","[8, 12]",-0.308525166,-475.81951532,20
Nd2CN2O2,"['Nd', 'C', 'N', 'O']","[2, 1, 2, 2]",-2.3533381571,-144.5790541,7
Nd2NCl3,"['Nd', 'N', 'Cl']","[8, 4, 12]",-2.4661895267,-539.28282064,24
Nd2O3,"['Nd', 'O']","[16, 24]",-3.7335705415,-994.15388966,40
Nd2S3,"['Nd', 'S']","[8, 12]",-2.3926286927,-511.80931761,20
Nd2S3O12,"['Nd', 'S', 'O']","[4, 6, 24]",-2.4115909677,-461.71153278,34
Nd2Te3,"['Nd', 'Te']","[8, 12]",-1.7646072570000002,-828.58894514,20
Nd2Te4O11,"['Nd', 'Te', 'O']","[4, 8, 22]",-2.0934915782,-677.38139266,34
Nd2Te5,"['Nd', 'Te']","[4, 10]",-1.3940277864000001,-564.41838901,14
Nd2TeO6,"['Nd', 'Te', 'O']","[8, 4, 24]",-2.8209669572,-746.08347846,36
Nd2TeS2,"['Nd', 'Te', 'S']","[2, 1, 2]",-2.1991168588,-154.42977492,5
Nd3S3N,"['Nd', 'S', 'N']","[12, 12, 4]",-2.2424443698,-738.14788011,28
Nd3Se4,"['Nd', 'Se']","[6, 8]",-2.1120189936,-451.49760343,14
Nd4Se3N2,"['Nd', 'Se', 'N']","[8, 6, 4]",-2.03430962,-542.6837703,18
Nd4Te3N2,"['Nd', 'Te', 'N']","[16, 12, 8]",-1.8204422161,-1281.63810778,36
NdBr3,"['Nd', 'Br']","[2, 6]",-2.3065829063,-220.49520425,8
NdBrO,"['Nd', 'Br', 'O']","[2, 2, 2]",-3.297027845,-157.53060307,6
NdCl3,"['Nd', 'Cl']","[2, 6]",-2.684861215,-155.82467872,8
NdCl3O12,"['Nd', 'Cl', 'O']","[2, 6, 24]",-0.6394775638,-302.54813904,32
NdClO,"['Nd', 'Cl', 'O']","[2, 2, 2]",-3.4659990783,-135.97884647,6
NdF3,"['Nd', 'F']","[6, 18]",-4.4778102246,-431.58674819,24
NdH2,"['Nd', 'H']","[1, 2]",-0.7491492967000001,-52.72194789,3
NdH3,"['Nd', 'H']","[6, 18]",-0.6758233663000001,-339.78926079,24
NdH3O3,"['Nd', 'H', 'O']","[2, 6, 6]",-2.1230350535999998,-174.51375775,14
NdH3Se3O12,"['Nd', 'H', 'Se', 'O']","[2, 6, 6, 24]",-1.2210420042,-422.3906673,38
NdHO,"['Nd', 'H', 'O']","[8, 8, 8]",-2.4146964533,-483.36507088,24
NdHSO5,"['Nd', 'H', 'S', 'O']","[4, 4, 4, 20]",-2.3683986562,-425.46122825,32
NdI2,"['Nd', 'I']","[1, 2]",-1.46942124,-121.32166872,3
NdI3,"['Nd', 'I']","[2, 6]",-1.5531787275,-319.59864482,8
NdI3O9,"['Nd', 'I', 'O']","[4, 12, 36]",-1.1742023921,-897.01355639,52
NdN,"['Nd', 'N']","[1, 1]",-1.660900635,-56.17247477,2
NdO2,"['Nd', 'O']","[2, 4]",-3.1978067217,-130.94401833,6
NdOF,"['Nd', 'O', 'F']","[2, 2, 2]",-4.16651665,-131.4132781,6
NdP,"['Nd', 'P']","[1, 1]",-1.76304974,-57.50134162,2
NdP3O9,"['Nd', 'P', 'O']","[2, 6, 18]",-2.8008972396000003,-333.21108207,26
NdP5,"['Nd', 'P']","[2, 10]",-0.6423002042,-198.92402385,12
NdPO4,"['Nd', 'P', 'O']","[4, 4, 16]",-3.35296798,-394.86491208,24
NdS,"['Nd', 'S']","[1, 1]",-2.3018118435,-57.789019,2
NdS2,"['Nd', 'S']","[4, 8]",-2.0327198488,-275.60780069,12
NdSBr,"['Nd', 'S', 'Br']","[4, 4, 4]",-2.3785291682,-317.88962527,12
NdSe,"['Nd', 'Se']","[1, 1]",-2.072651225,-67.77821964,2
NdSe2,"['Nd', 'Se']","[4, 8]",-1.8708769025,-357.24586035,12
NdSeF,"['Nd', 'Se', 'F']","[2, 2, 2]",-3.2244690467,-153.58123786,6
NdSF,"['Nd', 'S', 'F']","[2, 2, 2]",-3.3756207423,-133.59310428,6
NdTe,"['Nd', 'Te']","[1, 1]",-1.6817253550000002,-83.99385071,2
NdTe2,"['Nd', 'Te']","[2, 4]",-1.5514230066999999,-244.69613804,6
NdTe3,"['Nd', 'Te']","[2, 6]",-1.2724939437,-319.69435155,8
NdTeH,"['Nd', 'Te', 'H']","[1, 1, 1]",-1.4245224467,-88.35771734,3
Ni,['Ni'],[2],0.0,-32.35063483,2
Ni3N,"['Ni', 'N']","[6, 2]",0.036684305,-115.32567256,8
Ni3S2,"['Ni', 'S']","[3, 2]",-0.41018141480000003,-69.8135977,5
Ni3S4,"['Ni', 'S']","[6, 8]",-0.4818350933,-180.74465381,14
Ni9S8,"['Ni', 'S']","[18, 16]",-0.43101407680000003,-459.70420362,34
NiBr2,"['Ni', 'Br']","[1, 2]",-0.88325268,-57.12790504,3
NiCl2,"['Ni', 'Cl']","[1, 2]",-1.1426601433,-35.34054343,3
NiCl2O8,"['Ni', 'Cl', 'O']","[1, 2, 8]",-0.2065432864,-83.43089515,11
NiCO3,"['Ni', 'C', 'O']","[2, 2, 6]",-1.5160016010000001,-104.63088501,10
NiF2,"['Ni', 'F']","[2, 4]",-2.3375439117,-60.31304187,6
NiF3,"['Ni', 'F']","[2, 6]",-1.9880128162,-69.16047013,8
NiH,"['Ni', 'H']","[1, 1]",-0.01216452,-19.65337904,2
NiH12Cl2O6,"['Ni', 'H', 'Cl', 'O']","[1, 12, 2, 6]",-1.10078641,-133.40884461,21
NiH2SO5,"['Ni', 'H', 'S', 'O']","[2, 4, 2, 10]",-1.4366790363,-152.82055828,18
NiH4I2O8,"['Ni', 'H', 'I', 'O']","[4, 16, 8, 32]",-0.8356900853,-660.47364912,60
NiI2,"['Ni', 'I']","[1, 2]",-0.3649673033,-90.61660691,3
NiN2F14,"['Ni', 'N', 'F']","[1, 2, 14]",-0.7431747547,-96.15674223,17
NiN2O6,"['Ni', 'N', 'O']","[4, 8, 24]",-0.5322253294,-305.86976786,36
NiO,"['Ni', 'O']","[1, 1]",-1.279428935,-24.88995237,2
NiO2,"['Ni', 'O']","[4, 8]",-0.8873835158000001,-124.59615819,12
NiS2,"['Ni', 'S']","[4, 8]",-0.4674505363,-147.25776894,12
NiSO4,"['Ni', 'S', 'O']","[2, 2, 8]",-1.5482419145000001,-119.4126496,12
NO2,"['N', 'O']","[4, 8]",-0.1254805183,-87.88681622,12
NOF,"['N', 'O', 'F']","[4, 4, 4]",0.0792985108,-74.74346827,12
O,['O'],[8],0.0,-47.87163056,8
Os,['Os'],[2],0.0,-143.52769427,2
OsO2,"['Os', 'O']","[2, 4]",-1.0091076933,-174.20542416,6
OsO4,"['Os', 'O']","[2, 8]",-0.963288299,-202.40683899,10
OsS2,"['Os', 'S']","[4, 8]",-0.456398603,-369.47914574,12
OsSe2,"['Os', 'Se']","[4, 8]",-0.2340528608,-450.39117185,12
P,['P'],[42],0.0,-437.14616915,42
P2H12C4O3,"['P', 'H', 'C', 'O']","[4, 24, 8, 6]",-0.6480643519,-269.41844634,42
P2H16N4O7,"['P', 'H', 'N', 'O']","[4, 32, 8, 14]",-1.1071268755,-376.81683834,58
P2Ir,"['P', 'Ir']","[8, 4]",-0.8530247492,-378.34263411,12
P2O5,"['P', 'O']","[4, 10]",-2.1884102343,-133.82865684,14
P2Os,"['P', 'Os']","[4, 2]",-0.5940479517,-188.72485627,6
P2Pd,"['P', 'Pd']","[4, 2]",-0.5117633967,-110.27794894,6
P2Pd3S8,"['P', 'Pd', 'S']","[2, 3, 8]",-0.4129699812,-201.49385654,13
P2PdO6,"['P', 'Pd', 'O']","[4, 2, 12]",-1.9505340728,-216.18651587,18
P2Pt,"['P', 'Pt']","[8, 4]",-0.9014886908,-374.91660141,12
P2Pt5,"['P', 'Pt']","[4, 10]",-0.4907732864,-750.58579457,14
P2PtO7,"['P', 'Pt', 'O']","[8, 4, 28]",-1.8673761495,-611.1560291,40
P2Rh,"['P', 'Rh']","[8, 4]",-0.7533784417,-227.22887842,12
P2Ru,"['P', 'Ru']","[4, 2]",-0.6800394017,-115.32020497,6
P2S5,"['P', 'S']","[8, 20]",-0.22832993610000002,-282.02708159,28
P2S7,"['P', 'S']","[8, 28]",-0.1900915735,-359.42430253,36
P2W,"['P', 'W']","[4, 2]",-0.3372801583,-183.28972951,6
P2W2O11,"['P', 'W', 'O']","[8, 8, 44]",-2.3457158103,-1053.39616374,60
P2W5O19,"['P', 'W', 'O']","[4, 10, 38]",-1.6771292238000002,-1060.9292792,52
P2WO8,"['P', 'W', 'O']","[4, 2, 16]",-2.3203660427,-330.8068135,22
P3Ir,"['P', 'Ir']","[12, 4]",-0.7745364687,-422.13188918,16
P3IrO9,"['P', 'Ir', 'O']","[6, 2, 18]",-1.9632273327,-366.71786449,26
P3N5,"['P', 'N']","[6, 10]",-0.5241322356,-163.67230361,16
P3Rh,"['P', 'Rh']","[12, 4]",-0.678523455,-270.67768096,16
P3Ru,"['P', 'Ru']","[12, 4]",-0.5956788194,-273.64376679,16
P3RuO9,"['P', 'Ru', 'O']","[6, 2, 18]",-2.0872958388,-297.13044565,26
P4H12RuCl2,"['P', 'H', 'Ru', 'Cl']","[8, 24, 2, 4]",-0.3097236379,-279.00696136,38
P4N6O,"['P', 'N', 'O']","[8, 12, 2]",-0.7643909273,-223.79820852,22
P4Ru,"['P', 'Ru']","[12, 3]",-0.5197722173,-237.10598894,15
P4S3,"['P', 'S']","[32, 24]",-0.1578033448,-572.7422233,56
P4S5,"['P', 'S']","[8, 10]",-0.20247585110000002,-183.09445557,18
P4S7,"['P', 'S']","[16, 28]",-0.23290850970000002,-446.09491743,44
P4S9,"['P', 'S']","[16, 36]",-0.23204476000000002,-524.86043303,52
P4Se3,"['P', 'Se']","[64, 48]",-0.0456143729,-1634.40033184,112
Pb,['Pb'],[2],0.0,-151.46078604,2
