,Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,"OxidationStates(stats=['minimum', 'maximum', 'range', 'std_dev'])",minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity
12,Cl-Br-Pt,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,17.0,78.0,61.0,43.333333333333336,23.111111111111114,17.0,63.0,95.0,32.0,84.0,14.0,63.0,35.453,195.084,159.631,103.48033333333335,61.06911111111111,35.453,171.6,2041.4,1869.8000000000002,826.2666666666668,810.0888888888888,171.6,10.0,17.0,7.0,14.666666666666666,3.111111111111111,10.0,3.0,6.0,3.0,4.333333333333333,1.111111111111111,3.0,102.0,136.0,34.0,119.33333333333333,11.555555555555557,102.0,2.28,3.16,0.8800000000000003,2.8000000000000003,0.3466666666666667,2.28,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,0.0,0.0,10.0,10.0,6.333333333333333,4.222222222222222,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,7.0,24.0,17.0,16.0,6.0,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,15.02,29.48,14.46,22.999166666666667,5.319444444444444,15.02,0.0,2.493,2.493,1.3166666666666667,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,117.66666666666667,71.55555555555556,64.0,1.6666666666666667,3.3333333333333335,6.333333333333333,4.666666666666667,True,0.176012566668297,0.03279236092053559,"Full Formula (Pt1 Br1 Cl1)
Reduced Formula: PtBrCl
abc   :   4.004265   4.004264  16.745743
angles:  90.000000  90.000000 119.999987
Sites (3)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Pt2+  -0         0         0.216093
  1  Br-    0.333333  0.666667  0.135565
  2  Cl-    0.666667  0.333333  0.290445",0.7800000000000002,0.7800000000000002,0.0,0.7800000000000002,0.0,-336800.0
13,Cl-Br-Sr,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,17.0,38.0,21.0,30.0,8.666666666666666,17.0,8.0,95.0,87.0,65.66666666666667,38.44444444444444,8.0,35.453,87.62,52.167,67.659,21.470666666666663,35.453,171.6,1050.0,878.4,495.79999999999995,369.4666666666667,171.6,2.0,17.0,15.0,12.0,6.666666666666667,2.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,102.0,195.0,93.0,139.0,37.333333333333336,102.0,0.95,3.16,2.21,2.356666666666667,0.9377777777777777,0.95,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,8.666666666666666,5.5555555555555545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,24.4975,54.23,29.732499999999998,36.06916666666667,12.107222222222221,24.4975,0.0,2.493,2.493,1.3166666666666667,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,117.66666666666667,71.55555555555556,64.0,2.0,3.3333333333333335,3.3333333333333335,0.0,True,0.7050722889619607,0.15009028677799346,"Full Formula (Sr1 Br1 Cl1)
Reduced Formula: SrBrCl
abc   :   4.524807   4.524806  18.219171
angles:  90.000000  90.000000 119.999996
Sites (3)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Sr2+  -0         -0         0.218936
  1  Br-    0.333333   0.666667  0.12998
  2  Cl-    0.666667   0.333333  0.293188",2.1100000000000003,2.1100000000000003,0.0,2.1100000000000003,0.0,-336800.0
14,Cl-Br-Zn,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,17.0,35.0,18.0,27.333333333333332,6.888888888888889,17.0,69.0,95.0,26.0,86.0,11.333333333333334,69.0,35.453,79.904,44.45099999999999,60.245666666666665,16.528444444444442,35.453,171.6,692.68,521.0799999999999,376.6933333333333,210.65777777777774,171.6,12.0,17.0,5.0,15.333333333333334,2.222222222222222,12.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,102.0,122.0,20.0,114.66666666666667,8.444444444444443,102.0,1.65,3.16,1.5100000000000002,2.59,0.6266666666666668,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,10.0,12.0,3.3333333333333335,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,13.96,29.48,15.52,22.645833333333332,5.790555555555556,13.96,0.0,2.493,2.493,1.3166666666666667,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,107.33333333333333,57.77777777777777,64.0,2.0,3.3333333333333335,6.666666666666667,0.0,True,0.43448869925970535,0.08814391279158316,"Full Formula (Zn1 Br1 Cl1)
Reduced Formula: ZnBrCl
abc   :   3.708615   3.708614  18.764242
angles:  90.000000  90.000000 120.000001
Sites (3)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Zn2+  0         -0         0.217192
  1  Br-   0.333333   0.666667  0.136515
  2  Cl-   0.666667   0.333333  0.288397",1.4100000000000001,1.4100000000000001,0.0,1.4100000000000001,0.0,-336800.0
15,CN-Br-Ba,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,56.0,50.0,26.0,19.5,6.0,9.0,95.0,86.0,65.75,28.375,9.0,12.0107,137.327,125.3163,60.812099999999994,47.8034,12.0107,63.05,3823.0,3759.95,1287.9625,1267.5187500000002,63.05,2.0,17.0,15.0,12.0,5.0,2.0,2.0,6.0,4.0,3.5,1.5,2.0,71.0,215.0,144.0,120.5,47.25,71.0,0.89,3.04,2.15,2.3600000000000003,0.7349999999999998,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,63.59,57.95,28.3696875,18.1653125,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,170.25,53.125,64.0,2.0,2.5,2.5,0.0,True,0.6851393125352938,0.12133965867341429,"Full Formula (Ba1 C1 Br1 N1)
Reduced Formula: BaCBrN
abc   :   4.920308   4.920307  15.607742
angles:  90.000000  90.000000 119.999997
Sites (4)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Ba2+  -0         -0         0.227157
  1  C2+    0.666667   0.333333  0.288922
  2  Br-    0.333333   0.666667  0.126867
  3  N3-    0.666667   0.333333  0.364534",0.4500000000000002,2.11,1.6599999999999997,1.28,1.1737972567696686,-172800.0
16,CN-Br-Be,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,4.0,35.0,31.0,13.0,11.0,4.0,67.0,95.0,28.0,80.25,8.25,67.0,9.012182,79.904,70.891818,28.733395499999997,25.585302249999994,9.012182,63.05,3823.0,3759.95,1427.9625,1263.5375000000001,63.05,2.0,17.0,15.0,12.0,5.0,2.0,2.0,4.0,2.0,2.5,0.75,2.0,71.0,120.0,49.0,90.75,17.25,71.0,1.57,3.04,1.47,2.5300000000000002,0.4799999999999998,1.57,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,29.48,23.84,14.4446875,7.6796875,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,161.5,48.75,64.0,2.0,2.5,2.5,0.0,True,0.4173828512330856,0.06968319815552809,"Full Formula (Be1 C1 Br1 N1)
Reduced Formula: BeCBrN
abc   :   3.339221   3.339221  22.182274
angles:  90.000000  90.000000 120.000000
Sites (4)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Be2+  0         -0         0.208616
  1  C2+   0.666667   0.333333  0.254316
  2  Br-   0.333333   0.666667  0.145561
  3  N3-   0.666667   0.333333  0.307584",0.4500000000000002,1.43,0.9799999999999998,0.9400000000000001,0.6929646455628163,-172800.0
17,CN-Br-Ca,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,35.0,29.0,17.0,10.5,6.0,7.0,95.0,88.0,65.25,29.125,7.0,12.0107,79.904,67.8933,36.49985,23.49115,12.0107,63.05,3823.0,3759.95,1316.7125,1253.1437500000002,63.05,2.0,17.0,15.0,12.0,5.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,176.0,105.0,110.75,37.25,71.0,1.0,3.04,2.04,2.3875,0.6937499999999999,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,37.77,32.13,21.9146875,11.7103125,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,169.25,52.625,64.0,2.0,2.5,2.5,0.0,True,0.6466866716413986,0.11353063112462425,"Full Formula (Ca1 C1 Br1 N1)
Reduced Formula: CaCBrN
abc   :   4.191329   4.191328  17.188662
angles:  90.000000  90.000000 120.000000
Sites (4)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Ca2+  -0         -0         0.223287
  1  C2+    0.666667   0.333333  0.286808
  2  Br-    0.333333   0.666667  0.130205
  3  N3-    0.666667   0.333333  0.355382",0.4500000000000002,2.0,1.5499999999999998,1.225,1.0960155108391485,-172800.0
18,CN-Br-Cd,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,48.0,42.0,24.0,17.5,6.0,70.0,95.0,25.0,81.0,7.5,70.0,12.0107,112.411,100.4003,54.583099999999995,41.5744,12.0107,63.05,3823.0,3759.95,1186.5175000000002,1318.24125,63.05,12.0,17.0,5.0,14.5,1.5,12.0,2.0,5.0,3.0,3.25,1.25,2.0,71.0,144.0,73.0,102.75,29.25,71.0,1.69,3.04,1.35,2.56,0.44000000000000006,1.69,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,9.5,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,29.48,23.84,17.3459375,7.1415625,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,161.5,48.75,64.0,2.0,2.5,5.0,0.0,True,0.36594843814193245,0.06047570096742118,"Full Formula (Cd1 C1 Br1 N1)
Reduced Formula: CdCBrN
abc   :   3.894724   3.894723  15.395961
angles:  90.000000  90.000000 120.000002
Sites (4)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Cd2+  -0         -0         0.220376
  1  C2+    0.666667   0.333333  0.292948
  2  Br-    0.333333   0.666667  0.111994
  3  N3-    0.666667   0.333333  0.369745",0.4500000000000002,1.31,0.8599999999999999,0.8800000000000001,0.6081118318204308,-172800.0
19,CN-Br-Co,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,35.0,29.0,18.75,12.25,6.0,58.0,95.0,37.0,78.0,10.5,58.0,12.0107,79.904,67.8933,41.21364875,28.204948749999996,12.0107,63.05,3823.0,3759.95,1479.9625,1315.5375000000001,63.05,9.0,17.0,8.0,13.75,2.375,9.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,126.0,55.0,98.25,24.75,71.0,1.88,3.04,1.1600000000000001,2.6075,0.39250000000000007,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,8.75,4.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.75,0.875,1.0,5.64,29.48,23.84,15.033437499999998,7.2232812499999985,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,1.5484712,1.5484712,0.3871178,0.5806767,0.0,64.0,194.0,130.0,161.5,48.75,64.0,2.0,2.5,4.25,0.0,True,0.28566268626404256,0.046610261546575014,"Full Formula (Co1 C1 Br1 N1)
Reduced Formula: CoCBrN
abc   :   3.478225   3.478225  21.423119
angles:  90.000000  90.000000 119.999997
Sites (4)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Co2+  -0         0         0.208937
  1  C2+    0.666667  0.333333  0.256129
  2  Br-    0.333333  0.666667  0.13509
  3  N3-    0.666667  0.333333  0.31159",0.4500000000000002,1.12,0.6699999999999999,0.7850000000000001,0.4737615433949868,-172800.0
20,CN-Br-Cu,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,35.0,29.0,19.25,12.75,6.0,64.0,95.0,31.0,79.5,9.0,64.0,12.0107,79.904,67.8933,42.36685,29.358150000000002,12.0107,63.05,3823.0,3759.95,1377.4050000000002,1222.7975000000001,63.05,11.0,17.0,6.0,14.25,1.75,11.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,132.0,61.0,99.75,26.25,71.0,1.9,3.04,1.1400000000000001,2.6125,0.38750000000000007,1.9,1.0,2.0,1.0,1.75,0.375,1.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,9.25,4.75,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,1.25,1.0,5.64,29.48,23.84,15.239687499999999,7.120156249999999,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,169.25,52.625,64.0,1.75,2.5,5.0,0.0,True,0.27740039000980643,0.04522165463391875,"Full Formula (Cu1 C1 Br1 N1)
Reduced Formula: CuCBrN
abc   :   3.486227   3.486227  22.430045
angles:  90.000000  90.000000 119.999999
Sites (4)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Cu2+  -0         -0         0.219948
  1  C2+    0.666667   0.333333  0.263024
  2  Br-    0.333333   0.666667  0.147789
  3  N3-    0.666667   0.333333  0.315898",0.4500000000000002,1.1,0.6499999999999999,0.7750000000000001,0.4596194077712558,-172800.0
21,CN-Br-Fe,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,35.0,29.0,18.5,12.0,6.0,55.0,95.0,40.0,77.25,11.25,55.0,12.0107,79.904,67.8933,40.4416,27.432899999999997,12.0107,63.05,3823.0,3759.95,1490.7125,1326.2875000000001,63.05,8.0,17.0,9.0,13.5,2.75,8.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,132.0,61.0,99.75,26.25,71.0,1.83,3.04,1.21,2.5949999999999998,0.405,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,8.5,4.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,5.64,29.48,23.84,15.154687500000001,7.16265625,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,64.0,229.0,165.0,170.25,53.125,64.0,2.0,2.5,4.0,0.0,True,0.3065145361435566,0.050147981117362156,"Full Formula (Fe1 C1 Br1 N1)
Reduced Formula: FeCBrN
abc   :   3.397386   3.397386  22.486666
angles:  90.000000  90.000000 119.999999
Sites (4)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Fe2+  -0         -0         0.204746
  1  C2+    0.666667   0.333333  0.252542
  2  Br-    0.333333   0.666667  0.129588
  3  N3-    0.666667   0.333333  0.305423",0.4500000000000002,1.17,0.7199999999999998,0.81,0.5091168824543141,-172800.0
22,CN-Br-Mg,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,35.0,29.0,15.0,10.0,6.0,68.0,95.0,27.0,80.5,8.0,68.0,12.0107,79.904,67.8933,32.556599999999996,23.673699999999997,12.0107,63.05,3823.0,3759.95,1268.7125,1277.1437500000002,63.05,2.0,17.0,15.0,12.0,5.0,2.0,2.0,4.0,2.0,2.75,0.75,2.0,71.0,141.0,70.0,102.0,28.5,71.0,1.31,3.04,1.73,2.465,0.5775,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,5.64,29.48,23.84,18.1946875,7.9903125,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,161.5,48.75,64.0,2.0,2.5,2.5,0.0,True,0.5267942520624656,0.09004041806792065,"Full Formula (Mg1 C1 Br1 N1)
Reduced Formula: MgCBrN
abc   :   3.731659   3.731658  14.852305
angles:  90.000000  90.000000 119.999995
Sites (4)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Mg2+  -0         0         0.216667
  1  C2+    0.666667  0.333333  0.292171
  2  Br-    0.333333  0.666667  0.111949
  3  N3-    0.666667  0.333333  0.371541",0.4500000000000002,1.69,1.2399999999999998,1.07,0.8768124086713187,-172800.0
23,CN-Br-Mn,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,35.0,29.0,18.25,11.75,6.0,52.0,95.0,43.0,76.5,12.25,52.0,12.0107,79.904,67.8933,40.21486125,27.20616125,12.0107,63.05,3823.0,3759.95,1417.7125,1253.2875000000001,63.05,7.0,17.0,10.0,13.25,3.125,7.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,139.0,68.0,101.5,28.0,71.0,1.55,3.04,1.49,2.525,0.4875,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,8.25,4.375,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.25,1.25,1.0,5.64,29.48,23.84,15.094084051724998,7.1929579741374985,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.00011629525862062498,0.0,64.0,217.0,153.0,167.25,51.625,64.0,2.0,2.5,3.75,0.0,True,0.42594209043069775,0.07123846587326088,"Full Formula (Mn1 C1 Br1 N1)
Reduced Formula: MnCBrN
abc   :   3.372011   3.372011  22.666007
angles:  90.000000  90.000000 120.000001
Sites (4)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Mn2+  -0         0         0.210957
  1  C2+    0.666667  0.333333  0.261256
  2  Br-    0.333333  0.666667  0.132969
  3  N3-    0.666667  0.333333  0.31367",0.4500000000000002,1.45,0.9999999999999998,0.9500000000000001,0.7071067811865474,-172800.0
24,CN-Br-Ni,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,6.0,35.0,29.0,19.0,12.5,6.0,61.0,95.0,34.0,78.75,9.75,61.0,12.0107,79.904,67.8933,41.15369999999999,28.144999999999996,12.0107,63.05,3823.0,3759.95,1469.9625,1305.5375000000001,63.05,10.0,17.0,7.0,14.0,2.0,10.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,124.0,53.0,97.75,24.25,71.0,1.91,3.04,1.1300000000000001,2.615,0.38500000000000006,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,10.0,10.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,9.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.5,0.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,1.0,1.0,5.64,29.48,23.84,15.052187499999999,7.213906249999999,5.64,0.0,6.437,6.437,3.0975,2.369,0.0,0.0,0.5953947,0.5953947,0.148848675,0.2232730125,0.0,64.0,225.0,161.0,169.25,52.625,64.0,2.0,2.5,4.5,0.0,True,0.27328797929459825,0.04453337187701539,"Full Formula (Ni1 C1 Br1 N1)
Reduced Formula: NiCBrN
abc   :   3.466793   3.466793  21.797492
angles:  90.000000  90.000000 120.000000
Sites (4)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Ni2+  0         -0         0.21352
  1  C2+   0.666667   0.333333  0.258361
  2  Br-   0.333333   0.666667  0.14361
  3  N3-   0.666667   0.333333  0.312915",0.4500000000000002,1.09,0.6399999999999999,0.7700000000000001,0.4525483399593903,-172800.0
