Compound,Elements,Element_numbers,H_f,E_total,#_atoms
Te-F-In,"['In', 'Te', 'F']","[1, 1, 1]",-1.0709859233333343,-77.05555237,3
Te-F-Ir,"['Te', 'Ir', 'F']","[1, 1, 1]",-0.7132936433333347,-113.89767553,3
Te-F-La,"['La', 'Te', 'F']","[1, 1, 1]",-2.5914096766666668,-91.45462363,3
Te-F-Lu,"['Lu', 'Te', 'F']","[1, 1, 1]",-2.3588792299999994,-102.97663229,3
Te-F-Nd,"['Nd', 'Te', 'F']","[1, 1, 1]",-2.4806106999999997,-91.5565267,3
Te-F-Rh,"['Te', 'Rh', 'F']","[1, 1, 1]",-1.056583356666664,-77.44804467,3
Te-F-Ru,"['Te', 'Ru', 'F']","[1, 1, 1]",-0.6624842899999995,-77.33864747,3
Te-F-Sc,"['Sc', 'Te', 'F']","[1, 1, 1]",-2.2924185200000005,-61.63315016,3
Te-F-Sm,"['Sm', 'Te', 'F']","[1, 1, 1]",-2.4649335000000008,-92.3898951,3
Te-F-Y,"['Y', 'Te', 'F']","[1, 1, 1]",-2.4742592666666687,-75.7936724,3
Te-I-Al,"['Al', 'Te', 'I']","[1, 1, 1]",-0.5715798100000029,-83.19504193,3
Te-I-Bi,"['Bi', 'Te', 'I']","[1, 1, 1]",-0.35465552000000383,-153.29586906,3
Te-I-Ce,"['Ce', 'Te', 'I']","[1, 1, 1]",-1.1225881566666658,-121.71716697,3
Te-I-Co,"['Co', 'Te', 'I']","[1, 1, 1]",-0.197363489999996,-91.53519297,3
Te-I-Cr,"['Cr', 'Te', 'I']","[1, 1, 1]",-0.6174287866666646,-93.97298886,3
Te-I-Fe,"['Fe', 'Te', 'I']","[1, 1, 1]",-0.06043621999999971,-92.02231116,3
Te-I-Ga,"['Ga', 'Te', 'I']","[1, 1, 1]",-0.3034967166666623,-90.98199265,3
Te-I-Gd,"['Gd', 'Te', 'I']","[1, 1, 1]",-1.5245534233333349,-137.17416277,3
Te-I-In,"['In', 'Te', 'I']","[1, 1, 1]",-0.4719552933333328,-108.44736838,3
Te-I-Ir,"['Te', 'Ir', 'I']","[1, 1, 1]",-0.26159198666666345,-145.73147846,3
Te-I-La,"['La', 'Te', 'I']","[1, 1, 1]",-1.7107526766666676,-122.00156053,3
Te-I-Lu,"['Lu', 'Te', 'I']","[1, 1, 1]",-1.4840295866666604,-133.54099126,3
Te-I-Nd,"['Nd', 'Te', 'I']","[1, 1, 1]",-1.6056325066666612,-122.12050002,3
Te-I-Rh,"['Te', 'Rh', 'I']","[1, 1, 1]",-0.46938561666666107,-108.87535935,3
Te-I-Ru,"['Te', 'Ru', 'I']","[1, 1, 1]",-0.07407451333333388,-108.76232604,3
Te-I-Sc,"['Sc', 'Te', 'I']","[1, 1, 1]",-1.402499096666664,-92.15229979,3
Te-I-Sm,"['Sm', 'Te', 'I']","[1, 1, 1]",-1.5876607199999977,-122.94698466,3
Te-I-Y,"['Y', 'Te', 'I']","[1, 1, 1]",-1.6080752933333333,-106.38402838,3
Te-NC-Al,"['Al', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.33115437500000056,-62.858907,4
Te-NC-Bi,"['Bi', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.44547938000000187,-133.15320698,4
Te-NC-Ce,"['Ce', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.1780576775,-101.76485521,4
Te-NC-Co,"['Co', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.5242891375000021,-71.54916795,4
Te-NC-Cr,"['Cr', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.16510656500000565,-74.16349824,4
Te-NC-Fe,"['Fe', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.5046861225000008,-72.52548001,4
Te-NC-Ga,"['Ga', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.6179965775000014,-70.30273819,4
Te-NC-Gd,"['Gd', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.5060439475000003,-117.32790029,4
Te-NC-In,"['In', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.4240410100000034,-88.03856046,4
Te-NC-Ir,"['Te', 'Ir', 'C', 'N']","[1, 1, 1, 1]",0.6017141950000031,-125.24306772,4
Te-NC-La,"['La', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.6533400074999989,-102.18588453,4
Te-NC-Lu,"['Lu', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.47992117999999806,-113.71180922,4
Te-NC-Nd,"['Nd', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.5726631349999991,-102.29747704,4
Te-NCO-Al,"['Al', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.43004388599999854,-72.48953843,5
Te-NCO-Bi,"['Bi', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.3193757079999955,-142.68779754,5
Te-NCO-Ce,"['Ce', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.8092268800000028,-111.2545534,5
Te-NCO-Co,"['Co', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.3101712840000005,-81.35297542,5
Te-NCO-Cr,"['Cr', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.5791311579999956,-83.87537479,5
Te-NCO-Fe,"['Fe', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.32314758600000176,-82.31575693,5
Te-NCO-Ga,"['Ga', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.2503142859999997,-80.18209043,5
Te-NCO-Gd,"['Gd', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.3050586939999988,-122.98481247,5
Te-NCO-In,"['In', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.3550384039999983,-97.66571102,5
Te-NCO-Ir,"['Te', 'Ir', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.2517149999999958,-135.064294,5
Te-NCO-La,"['La', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.1736817940000008,-111.59672797,5
Te-NCO-Lu,"['Lu', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.0590001839999985,-123.24291992,5
Te-NCO-Nd,"['Nd', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.0860604819999993,-111.59292141,5
Te-NCO-Rh,"['Te', 'Rh', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.43016949999999954,-98.4770665,5
Te-NCO-Ru,"['Te', 'Ru', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.18699611799999616,-98.33409959,5
Te-NCO-Sc,"['Sc', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.0300426399999991,-81.9540322,5
Te-NCO-Sm,"['Sm', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.103781797999997,-112.56192799,5
Te-NCO-Y,"['Y', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.1292839439999967,-96.06523872,5
Te-NC-Rh,"['Te', 'Rh', 'C', 'N']","[1, 1, 1, 1]",0.369747720000003,-88.69143362,4
Te-NC-Ru,"['Te', 'Ru', 'C', 'N']","[1, 1, 1, 1]",0.6680586900000023,-88.57108974,4
Te-NCS-Al,"['Al', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.05206249860000014,-73.54160732,5
Te-NCS-Bi,"['Bi', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.10730760659999987,-144.01698178,5
Te-NC-Sc,"['Sc', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.4041652925000001,-72.26468567,4
Te-NCS-Ce,"['Ce', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.6289206494000013,-113.81562306,5
Te-NCS-Co,"['Co', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.16853796259999854,-82.42203,5
Te-NCS-Cr,"['Cr', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.11906617939999649,-85.03765071,5
Te-NCS-Fe,"['Fe', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.14635298059999968,-83.43085491,5
Te-NCS-Ga,"['Ga', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.2296546926000019,-81.24484635,5
Te-NCS-Gd,"['Gd', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.636522417399999,-128.1047319,5
Te-NCS-In,"['In', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.09707320260000074,-98.8677538,5
Te-NCS-Ir,"['Te', 'Ir', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.20852867259999924,-136.22567645,5
Te-NCS-La,"['La', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.7421205954000015,-112.90152279,5
Te-NCS-Lu,"['Lu', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.6218020733999993,-124.51953018,5
Te-NC-Sm,"['Sm', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.5582898099999944,-103.12038374,4
Te-NCS-Nd,"['Nd', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.6663027233999997,-112.95673343,5
Te-NCS-Rh,"['Te', 'Rh', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.030249236599999563,-99.63757363,5
Te-NCS-Ru,"['Te', 'Ru', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.26919928460000053,-99.51572339,5
Te-NCS-Sc,"['Sc', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.5901994333999994,-83.21741698,5
Te-NCS-Sm,"['Sm', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.678076155399998,-113.89600059,5
Te-NCS-Y,"['Y', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.6914495413999987,-97.33866752,5
Te-NC-Y,"['Y', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.5724124849999974,-86.55267444,4
Te-NO-Al,"['Al', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.1953036275000013,-61.02778251,4
Te-NO-Bi,"['Bi', 'Te', 'N', 'O']","[1, 1, 1, 1]",0.14699959000000717,-130.41016964,4
Te-NO-Ce,"['Ce', 'Te', 'N', 'O']","[1, 1, 1, 1]",-1.0126867574999991,-101.16641503,4
Te-NO-Co,"['Co', 'Te', 'N', 'O']","[1, 1, 1, 1]",0.04285157249999827,-69.53796171,4
Te-NO-Cr,"['Cr', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.2476850674999973,-71.87770827,4
Te-NO-Fe,"['Fe', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.00257062000000019,-70.61755048,4
Te-NO-Ga,"['Ga', 'Te', 'N', 'O']","[1, 1, 1, 1]",0.1303604550000017,-68.31632618,4
Te-NO-Gd,"['Gd', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.7337019674999965,-114.30157587,4
Te-NO-In,"['In', 'Te', 'N', 'O']","[1, 1, 1, 1]",0.10116319000000118,-85.39311524,4
Te-NO-Ir,"['Te', 'Ir', 'N', 'O']","[1, 1, 1, 1]",0.2517448050000013,-122.70598878,4
Te-NO-La,"['La', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.8639323149999996,-99.09129726,4
Te-NO-Lu,"['Lu', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.7240414274999978,-110.75133371,4
Te-NO-Nd,"['Nd', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.7595917399999976,-99.10823496,4
Te-NO-Rh,"['Te', 'Rh', 'N', 'O']","[1, 1, 1, 1]",-0.008139192499996284,-86.26602477,4
Te-NO-Ru,"['Te', 'Ru', 'N', 'O']","[1, 1, 1, 1]",0.11424671750000215,-86.84938113,4
Te-NO-Sc,"['Sc', 'Te', 'N', 'O']","[1, 1, 1, 1]",-1.0088916875000002,-70.74663475,4
Te-NO-Sm,"['Sm', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.7228241724999975,-99.84156469,4
Te-NO-Y,"['Y', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.7848638174999998,-83.46552327,4
Te-OCN-Al,"['Al', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.17717716599999847,-71.22520483,5
Te-OCN-Bi,"['Bi', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.10456683999999541,-141.6137532,5
Te-OCN-Ce,"['Ce', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.8782289800000029,-111.5995639,5
Te-OCN-Co,"['Co', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.001087072000001399,-79.79668364,5
Te-OCN-Cr,"['Cr', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.29205047199999684,-82.43997136,5
Te-OCN-Fe,"['Fe', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.00612636200000054,-80.73065081,5
Te-OCN-Ga,"['Ga', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.03258492600000125,-78.76759437,5
Te-OCN-Gd,"['Gd', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.0642642880000011,-121.78084044,5
Te-OCN-In,"['In', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.09262233399999786,-96.35363067,5
Te-OCN-Ir,"['Te', 'Ir', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.07904296400000135,-133.41050418,5
Te-OCN-La,"['La', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.9721607040000009,-110.58912252,5
Te-OCN-Lu,"['Lu', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.816061455999997,-122.02822628,5
Te-OCN-Nd,"['Nd', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.8897229219999986,-110.61123361,5
Te-OCN-Rh,"['Te', 'Rh', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.1202430339999978,-96.92743417,5
Te-OCN-Ru,"['Te', 'Ru', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.11734129200000325,-96.81241254,5
Te-OCN-Sc,"['Sc', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.7556159600000001,-80.5818988,5
Te-OCN-Sm,"['Sm', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.8885357659999983,-111.48569783,5
Te-OCN-Y,"['Y', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.8687116779999968,-94.76237739,5
Te-SCN-Al,"['Al', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.04327493259999926,-73.58554515,5
Te-SCN-Bi,"['Bi', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.548539078600004,-141.81082442,5
Te-SCN-Ce,"['Ce', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.285643303400002,-112.09923633,5
Te-SCN-Co,"['Co', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.17333889059999877,-82.39802536,5
Te-SCN-Cr,"['Cr', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.023090643399999066,-84.55777303,5
Te-SCN-Fe,"['Fe', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.2647626325999994,-82.83880665,5
Te-SCN-Ga,"['Ga', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.22580619060000232,-81.26408886,5
Te-SCN-Gd,"['Gd', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.4874474694000014,-127.35935716,5
Te-SCN-In,"['In', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.15912714860000107,-98.55748407,5
Te-SCN-Ir,"['Te', 'Ir', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.13956262259999902,-136.5705067,5
Te-SCN-La,"['La', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.5907776014000007,-112.14480782,5
Te-SCN-Lu,"['Lu', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.47355028139999716,-123.77827122,5
Te-SCN-Nd,"['Nd', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.2050940613999984,-110.65069012,5
Te-SCN-Rh,"['Te', 'Rh', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.042387312600001795,-99.57688325,5
Te-SCN-Ru,"['Te', 'Ru', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.25693287660000125,-99.57705543,5
Te-SCN-Sc,"['Sc', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.42252748939999946,-82.37905726,5
Te-SCN-Sm,"['Sm', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.5208317133999969,-113.10977838,5
Te-SCN-Y,"['Y', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.5305838413999993,-96.53433902,5
Te-SH-Al,"['Al', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.42422810425,-59.57615773,4
Te-SH-Bi,"['Bi', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.14949614674999623,-129.2288299,4
Te-SH-Ce,"['Ce', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.7662333567500035,-97.81327874,4
Te-SH-Co,"['Co', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.2659789042500016,-68.40596093,4
Te-SH-Cr,"['Cr', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.5121689717500004,-70.5683212,4
Te-SH-Fe,"['Fe', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.14629686425000088,-68.82513277,4
Te-SH-Ga,"['Ga', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.17624966925000152,-67.17544399,4
Te-SH-Gd,"['Gd', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.098927359250002,-113.39515475,4
Te-SH-In,"['In', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.2927226967500012,-84.6013361,4
Te-SH-Ir,"['Te', 'H', 'Ir', 'S']","[1, 1, 1, 1]",-0.2890478442500033,-122.50183669,4
Te-SH-La,"['La', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.217750166750001,-98.13924598,4
Te-SH-Lu,"['Lu', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.091102826750003,-109.85225662,4
Te-SH-Nd,"['Nd', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.1507937717499992,-98.3057204,4
Te-SH-Rh,"['Te', 'H', 'Rh', 'S']","[1, 1, 1, 1]",-0.4072820667500032,-85.49527358,4
Te-SH-Ru,"['Te', 'H', 'Ru', 'S']","[1, 1, 1, 1]",-0.13714933425000098,-85.48764265,4
Te-SH-Sc,"['Sc', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.0458664417500003,-68.52721108,4
Te-SH-Sm,"['Sm', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.1412154142500022,-99.14780697,4
Te-SH-Y,"['Y', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.1750934792500018,-82.65911923,4
Cl-Br-Ba,"['Ba', 'Br', 'Cl']","[1, 1, 1]",-2.618729346666664,-74.41534304,3
Cl-Br-Be,"['Be', 'Br', 'Cl']","[1, 1, 1]",-1.1653571799999998,-34.87112654,3
Cl-Br-Ca,"['Ca', 'Br', 'Cl']","[1, 1, 1]",-2.5510248766666663,-44.29072963,3
Cl-Br-Cd,"['Cd', 'Br', 'Cl']","[1, 1, 1]",-1.2147301700000028,-61.06284551,3
Cl-Br-Co,"['Co', 'Br', 'Cl']","[1, 1, 1]",-0.698449970000001,-46.32190491,3
Cl-Br-Cu,"['Cu', 'Br', 'Cl']","[1, 1, 1]",-0.5344782166666681,-43.78398965,3
Cl-Br-Fe,"['Fe', 'Br', 'Cl']","[1, 1, 1]",-0.7018728700000002,-47.23007361,3
Cl-Br-Mg,"['Mg', 'Br', 'Cl']","[1, 1, 1]",-1.9767590966666664,-37.93233229,3
Cl-Br-Mn,"['Mn', 'Br', 'Cl']","[1, 1, 1]",-0.8929350633333328,-47.78556019,3
Cl-Br-Ni,"['Ni', 'Br', 'Cl']","[1, 1, 1]",-0.9867159300000002,-46.15550279,3
Cl-Br-Pb,"['Pb', 'Br', 'Cl']","[1, 1, 1]",-1.1497811766666644,-106.19979853,3
Cl-Br-Pd,"['Pd', 'Br', 'Cl']","[1, 1, 1]",-0.5188532,-61.3638146,3
Cl-Br-Pt,"['Pt', 'Br', 'Cl']","[1, 1, 1]",-0.11689029333333185,-97.57892588,3
Cl-Br-Sr,"['Sr', 'Br', 'Cl']","[1, 1, 1]",-2.610509476666666,-57.11528343,3
Cl-Br-Zn,"['Zn', 'Br', 'Cl']","[1, 1, 1]",-1.1555638400000017,-43.95734652,3
CN-Br-Ba,"['Ba', 'C', 'Br', 'N']","[1, 1, 1, 1]",-1.029741722499999,-82.18591489,4
CN-Br-Be,"['Be', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.15187279250000074,-42.27535683,4
CN-Br-Ca,"['Ca', 'C', 'Br', 'N']","[1, 1, 1, 1]",-0.9353419850000009,-51.88681594,4
CN-Br-Cd,"['Cd', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.04955338999999981,-68.72823444,4
CN-Br-Co,"['Co', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.2851100349999989,-54.59390786,4
CN-Br-Cu,"['Cu', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.5150229824999997,-51.62825607,4
CN-Br-Fe,"['Fe', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.25914678749999887,-55.59566085,4
CN-Br-Mg,"['Mg', 'C', 'Br', 'N']","[1, 1, 1, 1]",-0.4795798825000013,-45.42816753,4
CN-Br-Mn,"['Mn', 'C', 'Br', 'N']","[1, 1, 1, 1]",-0.14264165250000005,-57.18511461,4
CN-Br-Ni,"['Ni', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.24037401749999887,-53.74165193,4
CN-Br-Pb,"['Pb', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.055459247499999975,-114.03641101,4
CN-Br-Pd,"['Pd', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.5217269400000006,-69.22814024,4
CN-Br-Pt,"['Pt', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.6753477325000006,-106.03465707,4
CN-Br-Sr,"['Sr', 'C', 'Br', 'N']","[1, 1, 1, 1]",-0.9999607100000016,-64.79139084,4
CN-Br-Zn,"['Zn', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.11762630249999972,-51.52794279,4
CN-Cl-Ba,"['Ba', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-1.1267031000000003,-71.2909684,4
CN-Cl-Be,"['Be', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.024089219999999578,-31.69641288,4
CN-Cl-Ca,"['Ca', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-1.0492876975000005,-41.05980679,4
CN-Cl-Cd,"['Cd', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.03430936250000194,-57.78089345,4
CN-Cl-Co,"['Co', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.2653264849999992,-43.39025006,4
CN-Cl-Cu,"['Cu', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.41622849250000016,-40.74064203,4
CN-Cl-Fe,"['Fe', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.13387335999999905,-44.81396256,4
CN-Cl-Mg,"['Mg', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.6217302650000001,-34.71397706,4
CN-Cl-Mn,"['Mn', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.32240722000000055,-46.62138488,4
CN-Cl-Ni,"['Ni', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.11720565749999956,-42.95153337,4
CN-Cl-Pb,"['Pb', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.0025275249999978655,-102.9855661,4
CN-Cl-Pd,"['Pd', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.4431090424999997,-58.25981983,4
CN-Cl-Pt,"['Pt', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.5934100550000032,-95.07961578,4
CN-Cl-Sr,"['Sr', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-1.1063048850000001,-53.93397554,4
CN-Cl-Zn,"['Zn', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.002036667500000533,-40.72380267,4
CN-F-Ba,"['Ba', 'C', 'N', 'F']","[1, 1, 1, 1]",-1.5244900700000006,-68.49777938,4
CN-F-Be,"['Be', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.5861900249999987,-29.5604792,4
CN-F-Ca,"['Ca', 'C', 'N', 'F']","[1, 1, 1, 1]",-1.5270787549999998,-38.58663412,4
CN-F-Cd,"['Cd', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.40963865750000217,-54.89787373,4
CN-F-Co,"['Co', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.23758270750000143,-41.01754993,4
CN-F-Cu,"['Cu', 'C', 'N', 'F']","[1, 1, 1, 1]",0.056344712499999616,-37.79584025,4
CN-F-Fe,"['Fe', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.2530871275000006,-41.97746761,4
CN-F-Mg,"['Mg', 'C', 'N', 'F']","[1, 1, 1, 1]",-1.1600568074999993,-32.48294633,4
CN-F-Mn,"['Mn', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.4410698650000011,-42.71169856,4
CN-F-Ni,"['Ni', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.2812640050000006,-40.16107512,4
CN-F-Pb,"['Pb', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.37794690499999817,-100.10290672,4
CN-F-Pd,"['Pd', 'C', 'N', 'F']","[1, 1, 1, 1]",0.14310538749999857,-55.07549755,4
CN-F-Pt,"['Pt', 'C', 'N', 'F']","[1, 1, 1, 1]",0.2917537750000001,-91.901904,4
CN-F-Sr,"['Sr', 'C', 'N', 'F']","[1, 1, 1, 1]",-1.5462215650000015,-51.30930536,4
CN-F-Zn,"['Zn', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.4227238350000011,-38.02221444,4
CN-I-Ba,"['Ba', 'C', 'I', 'N']","[1, 1, 1, 1]",-0.8173182874999974,-98.85800015,4
CN-I-Be,"['Be', 'C', 'I', 'N']","[1, 1, 1, 1]",0.4821041624999989,-58.47621035,4
CN-I-Ca,"['Ca', 'C', 'I', 'N']","[1, 1, 1, 1]",-0.6945454899999959,-68.44540896,4
CN-I-Cd,"['Cd', 'C', 'I', 'N']","[1, 1, 1, 1]",0.273734622500001,-85.35328851,4
CN-I-Co,"['Co', 'C', 'I', 'N']","[1, 1, 1, 1]",0.6301062025000022,-70.73570219,4
CN-I-Cu,"['Cu', 'C', 'I', 'N']","[1, 1, 1, 1]",0.7275627,-68.2998762,4
CN-I-Fe,"['Fe', 'C', 'I', 'N']","[1, 1, 1, 1]",0.5236173850000014,-72.05955746,4
CN-I-Mg,"['Mg', 'C', 'I', 'N']","[1, 1, 1, 1]",-0.19172258000000042,-61.79851732,4
CN-I-Mn,"['Mn', 'C', 'I', 'N']","[1, 1, 1, 1]",0.12160613250000196,-73.64990247,4
CN-I-Ni,"['Ni', 'C', 'I', 'N']","[1, 1, 1, 1]",0.5058304600000021,-70.20160516,4
